Category,DataSet,Site,Method,YR,MO,Transect,Depth(m),Cover
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,I,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,II,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,III,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,IV,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,V,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,VI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,VII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,VIII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,IX,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,X,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2005,Mar,XI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,I,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,II,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,III,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,IV,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,V,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,VI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,VII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,VIII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,IX,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,X,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2006,Mar,XI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,I,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,II,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,III,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,IV,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,V,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,VI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,VII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,VIII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,IX,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,X,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2007,Jul,XI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,I,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,II,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,III,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,IV,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,V,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,VI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,VII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,VIII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,IX,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,X,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2010,Mar,XI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,I,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,II,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,III,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,IV,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,IX,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,V,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,VI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,VII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,VIII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,X,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2014,Aug,XI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,I,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,II,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,III,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,IV,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,IX,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,I,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,II,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,III,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,IV,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,V,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,VI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,VII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,VIII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,IX,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,X,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,XI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,V,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,VI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,VII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,VIII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,X,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2015,Aug,XI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,I,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,X,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,XI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,II,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,III,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,IV,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,V,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,VI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,VII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,VIII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2016,Apr,IX,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2017,Apr,I,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2017,Apr,II,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2017,Apr,III,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2017,Apr,IV,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2017,Apr,VI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2017,Apr,VII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2017,Apr,VIII,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2017,Apr,IX,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2017,Apr,X,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2017,Apr,XI,3,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,I,2,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,II,2,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,III,2,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,IV,2,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,IX,2,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,V,2,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,VI,2,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,VII,2,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,VIII,2,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,X,2,0
Millepora,Uva_1m2,Uva,Drawing Overlay/Permanent,2018,Aug,XI,2,0
